open_price,high_price,low_price,close_price,min_volume,min_bb_u_1,min_bb_l_1,min_bb_u_2,min_bb_l_2,min_bb_u_3,min_bb_l_3,min_atr_18,min_atr_30,min_macd_s,min_macd_m,min_macd_l,min_rsi_9,min_rsi_14,min_sma3,min_sma5,min_sma8,min_sma10,min_sma12,min_sma15,min_sma30,min_sma35,min_sma40,min_sma45,min_sma50,min_sma60,min_sma75,min_sma200,hour_open,hour_high,hour_low,hour_close,hour_volume,hour_bb_u_1,hour_bb_l_1,hour_bb_u_2,hour_bb_l_2,hour_bb_u_3,hour_bb_l_3,hour_atr_18,hour_atr_30,hour_macd_s,hour_macd_m,hour_macd_l,hour_rsi_9,hour_rsi_14,hour_sma3,hour_sma5,hour_sma8,hour_sma10,hour_sma12,hour_sma15,hour_sma30,hour_sma35,hour_sma40,hour_sma45,hour_sma50,hour_sma60,hour_sma75,hour_sma200
0.143663683,0.143664632,0.143654191,0.143654191,0.000409844,0.143520187,0.143156889,0.143701836,0.14297524,0.143883485,0.142793591,0.000235961,0.000267011,3.89E-05,-4.02E-06,-5.43E-06,0.559537995,0.559537995,0.143544718,0.143561171,0.143497575,0.143475364,0.143437776,0.143402846,0.143418982,0.143448515,0.143481249,0.143464817,0.143411521,0.14348639,0.143534581,0.142071569,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143422589,0.143507067,0.143194783,0.143506118,0.001094468,0.143536067,0.143171573,0.143718314,0.142989326,0.143900561,0.142807079,0.000248375,0.000273424,4.59E-05,3.78E-06,-2.93E-07,0.518665517,0.518665517,0.143486817,0.143568574,0.143512525,0.143487324,0.14345494,0.143423475,0.143400156,0.143448678,0.143475269,0.143463657,0.143411749,0.14347742,0.143540782,0.14208668,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143540288,0.143540288,0.143502321,0.143502321,2.92E-06,0.143550347,0.143188046,0.143731498,0.143006896,0.143912649,0.142825745,0.000236686,0.000265575,4.94E-05,1.00E-05,4.19E-06,0.517621437,0.517621437,0.14355421,0.143528518,0.143526881,0.143498904,0.143480173,0.143437523,0.143381078,0.143450983,0.143468933,0.143467538,0.143421545,0.143469605,0.143542035,0.142101587,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143026777,0.143499473,0.142834091,0.142978368,0.00411193,0.143548423,0.143193008,0.143726131,0.1430153,0.143903838,0.142837593,0.00026066,0.000278997,3.11E-05,6.52E-06,2.84E-06,0.39842639,0.39842639,0.143328935,0.143388228,0.143474082,0.143458089,0.14344616,0.143416008,0.143353519,0.143425274,0.14344881,0.143468171,0.143426537,0.143460193,0.143531619,0.14211387,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.142978368,0.143229903,0.142908128,0.143229903,0.001386468,0.14354858,0.143197312,0.143724214,0.143021678,0.143899848,0.142846044,0.000264056,0.000280423,1.24E-05,1.13E-06,5.83E-08,0.462425785,0.462425785,0.143236864,0.14337418,0.143444183,0.143442332,0.143433109,0.143411325,0.143347097,0.143406209,0.143437064,0.143471377,0.143436903,0.143447679,0.143522595,0.142127149,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143054303,0.143325771,0.142618625,0.142627168,0.000490062,0.143581676,0.14310698,0.143819023,0.142869633,0.144056371,0.142632285,0.000288672,0.000294647,-2.72E-05,-1.48E-05,-9.65E-06,0.36281887,0.36281887,0.142945146,0.143168775,0.143309754,0.143364973,0.14336983,0.143373168,0.143318368,0.143383238,0.143413548,0.143446529,0.143435213,0.143423617,0.143511648,0.142137134,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.142630015,0.143054303,0.142629066,0.143054303,0.001153688,0.143580928,0.14309349,0.143824647,0.142849771,0.144068366,0.142606052,0.000296364,0.000299063,-5.78E-05,-2.96E-05,-1.95E-05,0.452776082,0.452776082,0.142970458,0.143078413,0.143231564,0.143323493,0.143342066,0.14335102,0.143306092,0.143354193,0.143402395,0.143431174,0.143425133,0.143409569,0.143506738,0.142149255,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.143236548,0.143236548,0.142568318,0.142568318,4.52E-05,0.143596928,0.143005162,0.143892811,0.142709279,0.144188694,0.142413396,0.000317023,0.000311369,-9.85E-05,-5.07E-05,-3.39E-05,0.386002414,0.386002414,0.14274993,0.142891612,0.143140086,0.143210065,0.143272696,0.143296473,0.143286918,0.143311154,0.143381062,0.143404786,0.143409946,0.143387421,0.143495347,0.142158947,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.142574962,0.143342857,0.142574962,0.143342857,0.000363259,0.143599157,0.14300711,0.14389518,0.142711086,0.144191204,0.142415063,0.000342441,0.000326808,-0.000111331,-6.21E-05,-4.33E-05,0.510024949,0.510024949,0.142988493,0.14296451,0.143101169,0.143176369,0.143262176,0.143293562,0.143280052,0.143297947,0.143367678,0.143394999,0.143417805,0.143378183,0.143483426,0.142173844,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
0.142614828,0.143329568,0.142614828,0.142620523,0.000414219,0.143600472,0.142937833,0.143931791,0.142606514,0.14426311,0.142275194,0.000363862,0.000340182,-0.000134778,-7.82E-05,-5.60E-05,0.424007483,0.424007483,0.142843899,0.142842634,0.14299047,0.143108407,0.143172003,0.143242433,0.143251228,0.14327503,0.143335762,0.143371016,0.143408503,0.143360971,0.143466403,0.142183796,0.20948575,0.209913415,0.208222912,0.209110667,0.006498171,0.208972598,0.206001199,0.210458298,0.204515499,0.211943998,0.203029799,0.002502787,0.002512946,0.000768865,0.001197532,0.001882599,0.589637098,0.589637098,0.208312301,0.207812248,0.208127498,0.207561345,0.20724343,0.207275388,0.206960803,0.206352553,0.205442738,0.204281344,0.203476478,0.202218994,0.201440016,0.207257686
